imgs,k2,k3,k4,k5,k6,k7,k8,caption,palette
129791929_777221776194069_8625715251971842731_n.jpg,1,1,1,1,1,1,1,@junpenelope,"[[0.992985188961029, 0.9928908348083496, 0.9918473362922668], [0.691011905670166, 0.6628727316856384, 0.6202477216720581], [0.5032256841659546, 0.4745216965675354, 0.42921197414398193], [0.8422638773918152, 0.8322689533233643, 0.8065655827522278], [0.11373251676559448, 0.10855364799499512, 0.09778100252151489]]"
130114748_131819295215434_5829904726068080696_n.jpg,2,2,2,2,2,4,4,@malacoda hoodies,"[[0.9997091293334961, 0.9998956918716431, 0.9998842477798462], [0.06345242261886597, 0.05555009841918945, 0.064156174659729], [0.6709751486778259, 0.09066224098205566, 0.10912376642227173], [0.5751175284385681, 0.4692055583000183, 0.4678996205329895], [0.9009857177734375, 0.8693275451660156, 0.8628352284431458]]"
129775042_2489975837974831_7053717284424644371_n.jpg,1,3,4,5,5,6,6,@brigadeusa,"[[0.48044025897979736, 0.6543216109275818, 0.7905293703079224], [0.1691702902317047, 0.12977701425552368, 0.13102704286575317], [0.9933667182922363, 0.9947856664657593, 0.9938000440597534], [0.6540051698684692, 0.5166457295417786, 0.35395511984825134], [0.5754783749580383, 0.7488798499107361, 0.8792610764503479]]"
129743559_1039449926540755_2296582788098194765_n.jpg,1,3,4,5,5,6,6,Undercover x The North Face,"[[0.3848920464515686, 0.6247924566268921, 0.7840047478675842], [0.951622724533081, 0.9519994258880615, 0.9528880715370178], [0.15782427787780762, 0.15826836228370667, 0.18208539485931396], [0.21371328830718994, 0.46368807554244995, 0.6602734327316284], [0.2754834294319153, 0.27039483189582825, 0.2813434600830078]]"
129743647_804131810136846_3500304877260981096_n.jpg,2,2,2,2,2,4,4,@heavenonearthofficial,"[[0.9993827939033508, 0.999226450920105, 0.9993431568145752], [0.1176716685295105, 0.1055152416229248, 0.12027442455291748], [0.6890466213226318, 0.16017663478851318, 0.14138692617416382], [0.38527461886405945, 0.1841733455657959, 0.18387794494628906], [0.6580778360366821, 0.48407411575317383, 0.48109447956085205]]"
129717713_224400212384260_6748420302779292091_n.jpg,1,1,1,1,1,1,1,@wishfulsinner,"[[0.8295687437057495, 0.7956944108009338, 0.7538856863975525], [0.3944947421550751, 0.3308686912059784, 0.27836179733276367], [0.9948047995567322, 0.9945285320281982, 0.993679404258728], [0.6506235003471375, 0.59294593334198, 0.5389983654022217], [0.06792330741882324, 0.03680884838104248, 0.027386009693145752]]"
129595048_127988955633807_1575668565387052628_n.jpg,2,2,2,2,6,7,8,Arc’teryx x Palace Hoodies,"[[0.9992485046386719, 0.9991615414619446, 0.9992948770523071], [0.14359396696090698, 0.11834019422531128, 0.11641979217529297], [0.971904993057251, 0.7623587250709534, 0.21907290816307068], [0.5269238948822021, 0.4058975577354431, 0.1443425714969635], [0.6452263593673706, 0.6290256977081299, 0.6139100790023804]]"
129720833_3514128788669703_9207780246751122888_n.jpg,1,3,3,3,3,3,3,Arc’teryx x Palace,"[[0.9991060495376587, 0.9990944862365723, 0.9992078542709351], [0.32396307587623596, 0.32722508907318115, 0.34026625752449036], [0.11200791597366333, 0.1145973801612854, 0.11766213178634644], [0.24883884191513062, 0.25211602449417114, 0.2634580433368683], [0.6116629242897034, 0.6248475313186646, 0.6013073325157166]]"
129752960_1260218224362952_7396493390483437406_n.jpg,1,3,3,3,3,3,3,@bailmarlie,"[[0.9971280694007874, 0.9984123110771179, 0.9994302988052368], [0.17615747451782227, 0.17190945148468018, 0.18436980247497559], [0.6378507018089294, 0.637058675289154, 0.708045244216919], [0.827107846736908, 0.8658105134963989, 0.9437046647071838], [0.38143691420555115, 0.37229833006858826, 0.39309200644493103]]"
129670306_394957568409874_3634332606343381780_n.jpg,1,1,1,1,1,1,1,@demonitesbrand,"[[0.8332352638244629, 0.8306528925895691, 0.814236581325531], [0.5712981224060059, 0.47867608070373535, 0.3231496214866638], [0.9954966902732849, 0.9954549670219421, 0.9952977895736694], [0.11223798990249634, 0.09354406595230103, 0.07538104057312012], [0.7609165906906128, 0.7483457922935486, 0.7299396395683289]]"
129447763_1025970404557661_95266612397598097_n.jpg,1,3,3,3,3,3,3,@myhm1709,"[[0.9990235567092896, 0.9987857937812805, 0.9988037943840027], [0.08230331540107727, 0.08391213417053223, 0.08835434913635254], [0.5183488726615906, 0.5197058916091919, 0.5299233794212341], [0.20884808897972107, 0.209171861410141, 0.21224546432495117], [0.34188786149024963, 0.3421415090560913, 0.34804433584213257]]"
129598817_845667236268094_3179852605792986241_n.jpg,1,3,4,5,5,6,6,@palettexstudios,"[[0.6618130803108215, 0.7123016119003296, 0.7926473021507263], [0.9922481775283813, 0.9931288957595825, 0.993838906288147], [0.06270700693130493, 0.09823596477508545, 0.15036815404891968], [0.12809228897094727, 0.2541055679321289, 0.4790993928909302], [0.3060414493083954, 0.4350089430809021, 0.6520008444786072]]"
129763197_3560261550733595_1955056945004513648_n.jpg,2,2,2,2,2,2,2,Vivienne Westwood 1999,"[[0.7442095875740051, 0.6906288862228394, 0.69809490442276], [0.29209232330322266, 0.2697322368621826, 0.288053035736084], [0.9983896017074585, 0.9980974197387695, 0.9976979494094849], [0.4899909198284149, 0.4503765404224396, 0.4631551504135132], [0.6586921811103821, 0.6081922650337219, 0.6194362640380859]]"
129720837_119354963237157_418319487641500039_n.jpg,1,1,1,1,1,1,1,@rangercartel,"[[0.9988890886306763, 0.9989286661148071, 0.9989151954650879], [0.12563464045524597, 0.12789005041122437, 0.14172402024269104], [0.5593848824501038, 0.5610489249229431, 0.5494793057441711], [0.7197651863098145, 0.7218413352966309, 0.7071810960769653], [0.08188337087631226, 0.08199790120124817, 0.08535966277122498]]"
129401125_165164878674806_6210524444406131023_n.jpg,1,3,3,3,3,3,3,@cignature.us,"[[0.9938255548477173, 0.9934771060943604, 0.9958680868148804], [0.2843027412891388, 0.2870495021343231, 0.31736159324645996], [0.4992148280143738, 0.5002155303955078, 0.53977370262146], [0.065670907497406, 0.0754355788230896, 0.10243868827819824], [0.7259098887443542, 0.7247588634490967, 0.7692970037460327]]"
129303864_836060570301093_3911850759938644883_n.jpg,2,2,2,2,2,4,4,Junya Watanabe 2005,"[[0.9798700213432312, 0.8194873332977295, 0.8216456174850464], [0.9254177212715149, 0.12526202201843262, 0.4151764512062073], [0.8970686793327332, 0.41141703724861145, 0.566584587097168], [0.9989060759544373, 0.9980782270431519, 0.9982963800430298], [0.9598662257194519, 0.6660891175270081, 0.6844091415405273]]"
129293614_859484011473867_4775674361693747512_n.jpg,1,1,1,4,4,5,5,@experiment_731,"[[0.14985743165016174, 0.7964096665382385, 0.5138763785362244], [0.9911532402038574, 0.9989362359046936, 0.9952467679977417], [0.09792625904083252, 0.10735315084457397, 0.12124383449554443], [0.0818895697593689, 0.4081747829914093, 0.24819225072860718], [0.04533994197845459, 0.062300026416778564, 0.07285284996032715]]"
129735561_3803858226314665_2779922443088866708_n.jpg,2,2,2,2,2,2,2,@rangercartel,"[[0.9986563920974731, 0.9983483552932739, 0.9983795881271362], [0.3009442985057831, 0.22825661301612854, 0.2640262544155121], [0.47660142183303833, 0.15909349918365479, 0.15226486325263977], [0.5156958103179932, 0.29609134793281555, 0.3308076560497284], [0.24525555968284607, 0.10205119848251343, 0.11213988065719604]]"
129368500_130412778854357_2419731099166435814_n.jpg,2,2,2,2,2,2,2,@machina.xl,"[[0.999186635017395, 0.9993124008178711, 0.9985886812210083], [0.08576756715774536, 0.05865281820297241, 0.016848325729370117], [0.81647127866745, 0.47617924213409424, 0.6208651661872864], [0.16168898344039917, 0.13326716423034668, 0.07760339975357056], [0.952447772026062, 0.8374881744384766, 0.689793586730957]]"
129149179_242322650648275_8309931193719126369_n.jpg,1,1,1,1,1,1,1,@frayedlabel,"[[0.9992039203643799, 0.9990032315254211, 0.9987471103668213], [0.13592976331710815, 0.12818288803100586, 0.1269243359565735], [0.6877422332763672, 0.653766393661499, 0.6086856722831726], [0.48276790976524353, 0.407785564661026, 0.3813541531562805], [0.7924689650535583, 0.7612189054489136, 0.7174704074859619]]"
129216142_1650829761790453_702198971428904618_n.jpg,1,3,3,3,3,3,3,@nofaithstudios 18 pocket vest leather jacket,"[[0.998843789100647, 0.9987030029296875, 0.9983936548233032], [0.06285262107849121, 0.06390225887298584, 0.06651538610458374], [0.5800817012786865, 0.5766526460647583, 0.5715919733047485], [0.14002695679664612, 0.14088836312294006, 0.1425251066684723], [0.28671276569366455, 0.28631725907325745, 0.28560665249824524]]"
129728345_2206951736095308_1126946887176790950_n.jpg,1,3,3,3,3,3,3,Rick Owens,"[[0.9987402558326721, 0.998823881149292, 0.9989627599716187], [0.11070722341537476, 0.12080913782119751, 0.11292117834091187], [0.20799782872200012, 0.20864522457122803, 0.21411365270614624], [0.37482839822769165, 0.36960136890411377, 0.3796849548816681], [0.29068389534950256, 0.2862066924571991, 0.2965092062950134]]"
129370739_4157901407557418_503688346554940560_n.jpg,2,2,2,2,2,2,2,@shineluxurystudios *UTOPIAN SOCIÈTÈ*,"[[0.9957457184791565, 0.9956088066101074, 0.9952744841575623], [0.8300034403800964, 0.7579708099365234, 0.683722198009491], [0.15398454666137695, 0.13392382860183716, 0.09090209007263184], [0.692913293838501, 0.4151014983654022, 0.35586875677108765], [0.8906236290931702, 0.8236009478569031, 0.7617680430412292]]"
129024073_883772012430047_956248668520736799_n.jpg,1,3,3,3,3,3,3,@yeti.japan Light Down Quilted Blanket / Cloak,"[[0.9974061846733093, 0.9971206784248352, 0.9972654581069946], [0.12488842010498047, 0.1424121856689453, 0.17762243747711182], [0.470645546913147, 0.5205752849578857, 0.5867408514022827], [0.30349254608154297, 0.3953950107097626, 0.5119456648826599], [0.5427308678627014, 0.5991527438163757, 0.6647663116455078]]"
129395285_328303288616771_3217992477489100739_n.jpg,1,1,1,1,1,1,1,@mutimer.co,"[[0.9971492290496826, 0.9975129961967468, 0.9971287250518799], [0.1503605842590332, 0.2196912169456482, 0.1477046012878418], [0.9537210464477539, 0.8217185735702515, 0.06888419389724731], [0.6697726249694824, 0.6701629161834717, 0.5542564392089844], [0.09261196851730347, 0.13975101709365845, 0.08220815658569336]]"
128666347_759071251651623_1630354442113910667_n.jpg,1,3,3,3,3,3,3,@palettexstudios,"[[0.06920439004898071, 0.06921422481536865, 0.06909412145614624], [0.9955278635025024, 0.9955319166183472, 0.995503306388855], [0.3247469365596771, 0.3248085081577301, 0.32365530729293823], [0.8681710958480835, 0.8681989908218384, 0.8678103685379028], [0.5705788731575012, 0.5706634521484375, 0.5694094300270081]]"
128643946_2806708502880722_7876601029329538586_n.jpg,1,1,1,1,1,1,1,Kapital,"[[0.12631437182426453, 0.09461769461631775, 0.14807766675949097], [0.9977767467498779, 0.9971914291381836, 0.9964219331741333], [0.6024173498153687, 0.5511876344680786, 0.48710861802101135], [0.2802838683128357, 0.22606214880943298, 0.29122310876846313], [0.7768353819847107, 0.7394160032272339, 0.7035998702049255]]"
128572034_2796773673933845_5749638399285494711_n.jpg,1,1,1,1,1,1,1,@cal_o_line_official,"[[0.686812698841095, 0.6768550872802734, 0.6798955798149109], [0.9546355605125427, 0.955926239490509, 0.9616478681564331], [0.3261447846889496, 0.3185674548149109, 0.31975775957107544], [0.5293030142784119, 0.51807701587677, 0.5205457210540771], [0.16242742538452148, 0.5717445015907288, 0.8635783195495605]]"
128431039_389163588985922_2563077448530378742_n.jpg,1,3,4,5,5,6,7,Ecuadorean Knitted Jacket via @happyendings917,"[[0.9894343614578247, 0.9881997108459473, 0.9895422458648682], [0.2886326014995575, 0.17623692750930786, 0.4520089626312256], [0.40194380283355713, 0.2768394351005554, 0.6814283728599548], [0.1102713942527771, 0.06753712892532349, 0.14761030673980713], [0.6351298689842224, 0.5449386239051819, 0.6066240668296814]]"
128538943_674025533289433_7119913645691659744_n.jpg,1,3,3,3,3,3,3,Kapital,"[[0.5213930606842041, 0.5270424485206604, 0.5304751396179199], [0.9986646175384521, 0.9984350204467773, 0.9980595111846924], [0.30547192692756653, 0.32913631200790405, 0.36959245800971985], [0.1634507179260254, 0.18590888381004333, 0.2388065755367279], [0.753714382648468, 0.723326563835144, 0.6793283224105835]]"
128584294_2542690206022982_8621072866730431977_n.jpg,1,3,3,3,3,3,3,#jeanpaulgaultier,"[[0.11306428909301758, 0.11313772201538086, 0.11325478553771973], [0.9984132647514343, 0.9984283447265625, 0.9981292486190796], [0.6125894784927368, 0.6125917434692383, 0.612650990486145], [0.836740255355835, 0.8367392420768738, 0.836796760559082], [0.35656312108039856, 0.35730454325675964, 0.35719040036201477]]"
128073921_671185083566620_2734779857078863703_n.jpg,2,2,2,2,2,2,2,@iiiriiiriii,"[[0.9972723722457886, 0.9968078136444092, 0.9956463575363159], [0.5177690982818604, 0.4610145092010498, 0.3744477927684784], [0.7688179016113281, 0.7085461616516113, 0.600425124168396], [0.6319586634635925, 0.09471088647842407, 0.0613437294960022], [0.1699129343032837, 0.08136612176895142, 0.06160759925842285]]"
128508557_136532194923560_1985054602822519192_n.jpg,1,3,4,5,5,6,6,@mito.sito,"[[0.058331459760665894, 0.3908901810646057, 0.7539195418357849], [0.9950441122055054, 0.9963024854660034, 0.9971528053283691], [0.03654736280441284, 0.09938275814056396, 0.27261096239089966], [0.4930896759033203, 0.5759503245353699, 0.47708970308303833], [0.04870453476905823, 0.23919925093650818, 0.5896323919296265]]"
128257131_1018524011965048_2808274792931592252_n.jpg,1,1,1,1,1,1,1,@commonslane White Commons Chain Hoodie,"[[0.9990424513816833, 0.9991671442985535, 0.9991337060928345], [0.9019225835800171, 0.9131677150726318, 0.9101258516311646], [0.639968752861023, 0.65259850025177, 0.6524366140365601], [0.8003749847412109, 0.8110136389732361, 0.8104532957077026], [0.9521338939666748, 0.9589987993240356, 0.9560617208480835]]"
128341365_131726505167373_1117251266665189518_n.jpg,1,3,3,3,3,3,3,@commonslane Metallic Man Chain Hoodie,"[[0.9994982481002808, 0.9998263716697693, 0.9995505213737488], [0.11243569850921631, 0.11603856086730957, 0.12906032800674438], [0.35591503977775574, 0.35453829169273376, 0.35980305075645447], [0.06614261865615845, 0.07034385204315186, 0.08165651559829712], [0.6729057431221008, 0.6717260479927063, 0.6762270331382751]]"
127855411_2813064008940305_2956026436901254767_n.jpg,1,3,3,3,3,3,3,@commonslane Black Commons Chain Hoodie,"[[0.03407341241836548, 0.03844732046127319, 0.046800196170806885], [0.9995113611221313, 0.9992591142654419, 0.9991280436515808], [0.6645690202713013, 0.6527842879295349, 0.6190381050109863], [0.08534601330757141, 0.08943158388137817, 0.09702163934707642], [0.30134841799736023, 0.2962120771408081, 0.2806408405303955]]"
128924198_808260606624778_1563756102846432318_n.jpg,1,1,1,1,1,1,1,Raf Simons,"[[0.7852156162261963, 0.8051753044128418, 0.7854170799255371], [0.9986146092414856, 0.9986193180084229, 0.9987123608589172], [0.38027989864349365, 0.3883861303329468, 0.37930864095687866], [0.6763524413108826, 0.699996292591095, 0.6755285263061523], [0.8427940607070923, 0.856176495552063, 0.8385947346687317]]"
128833467_740316436837691_7749291428161981454_n.jpg,1,1,1,4,4,5,5,@mariosrchive STⒶRZ HOODIE,"[[0.9992622137069702, 0.999306321144104, 0.9989941716194153], [0.08274930715560913, 0.08261799812316895, 0.07968980073928833], [0.6350923776626587, 0.6889433264732361, 0.6516198515892029], [0.9111860394477844, 0.899533748626709, 0.3078533411026001], [0.3644089698791504, 0.37967896461486816, 0.4183690845966339]]"
127971392_144374257437226_4274792116894975561_n.jpg,1,3,3,3,3,3,3,@dulse1000,"[[0.32752859592437744, 0.3311360776424408, 0.37282681465148926], [0.9970382452011108, 0.997078537940979, 0.9967546463012695], [0.17541122436523438, 0.18080884218215942, 0.2146252989768982], [0.06374341249465942, 0.06681829690933228, 0.09300893545150757], [0.625147819519043, 0.6142711043357849, 0.6251431703567505]]"
128156134_1342830256060722_7177642037845150087_n.jpg,1,3,3,3,3,3,3,Kapital,"[[0.7636275291442871, 0.7616257071495056, 0.7445254921913147], [0.1700150966644287, 0.21365579962730408, 0.30737030506134033], [0.994550883769989, 0.9947850108146667, 0.9941190481185913], [0.35143691301345825, 0.41435977816581726, 0.4826265573501587], [0.6015082001686096, 0.5990587472915649, 0.5846407413482666]]"
127629980_288609305908142_4199505337282995250_n.jpg,1,1,1,1,1,1,1,@thenewtrnd Dirty Blonde “Icon” Hoodie,"[[0.081448495388031, 0.09107637405395508, 0.10202246904373169], [0.9947171211242676, 0.995195209980011, 0.9950798749923706], [0.5073760151863098, 0.45373404026031494, 0.43997228145599365], [0.6981245279312134, 0.6446690559387207, 0.621089518070221], [0.15328001976013184, 0.16115081310272217, 0.17845016717910767]]"
128044789_755695138622498_6670737660186514304_n.jpg,1,1,1,1,1,1,1,@lab.carty,"[[0.11990684270858765, 0.0997309684753418, 0.10121023654937744], [0.8269002437591553, 0.7857984304428101, 0.7329275608062744], [0.31421083211898804, 0.2915744185447693, 0.31306448578834534], [0.6067782044410706, 0.5568898916244507, 0.5243332386016846], [0.9987950325012207, 0.9982607960700989, 0.9979904294013977]]"
128112724_857966968352681_8913917511906830989_n.jpg,1,3,3,3,3,3,3,@midniteforty,"[[0.9951303005218506, 0.9955921173095703, 0.9952463507652283], [0.0867851972579956, 0.09990710020065308, 0.1221771240234375], [0.22641029953956604, 0.18682646751403809, 0.22698745131492615], [0.04976201057434082, 0.061432600021362305, 0.07423466444015503], [0.6279666423797607, 0.6311420798301697, 0.6408456563949585]]"
